date,product_id,product_name,category,business_type,unit_of_measure,opening_stock,units_sold,shrinkage_units,units_restocked,closing_stock,unit_cost_kes,selling_price_kes,supplier_name,supplier_county,supplier_lead_days,reorder_level,is_holiday,is_weekend
2024-06-15,PRD005,Elianto Cooking Oil 1L,oils & fats,Mini Supermarket,btl,76.0,,2,0,70,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,1
2025-08-04,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,82.0,31.0,0,0,51,35,60.0,Dawa Ltd,Nairobi,2,50,0,0
2025-03-25,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,59.0,34.0,3,0,22,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-03-17,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,85.0,1.0,1,0,83,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
31-Dec-2024,PRD005,Elianto Cooking Oil 1L,oils & fats,Mini Supermarket,btl,6.0,6.0,2,25,23,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-08-26,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,37.0,5.0,3,0,29,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-09-30,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,114.0,34.0,1,0,79,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2025-12-08,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,,2.0,0,0,8,145,5224.565957898039,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2024-02-11,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,100.0,4.0,3,0,93,55,,   ,NAIROBI,3,40,0,1
2024-06-13,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,81.0,27.0,0,28,82,55,70.0,Brookside Dairy Ltd,,2,40,0,0
12/08/2025,PRD014,DAP Fertiliser 50kg,FERTILISERS,Agrovet,bag,30.0,0.0,0,0,30,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2024-04-10,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,101.0,14.0,3,0,84,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2026-02-10,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,43.0,13.0,3,8,35,55,2686.91963549042,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
06/06/2025,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,,9.0,2,62,76,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-07-25,PRD020,Earphones Generic,Accessories,Electronics,PCS,7.0,6.0,0,0,1,150,300.0,,,2,12,0,0
2024-03-31,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Sup.,BAG,28.0,21.0,3,79,83,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,1
2024-05-04,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,Bags,70.0,10.0,0,0,60,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,1
2025-02-09,PRD018,Drenching Gun Dewormer,Veterinary,agrovet,Bottle,9.0,1.0,3,0,5,480,650.0,Interchemie Kenya,nairobi,4,8,0,1
2025-04-02,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,88.0,11.0,0,0,77,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
08/09/2024,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,84.0,5.0,0,0,79,120,200.0,,Nairobi ,4,25,0,0
2024-08-25,PRD005,  Elianto Cooking Oil 1L  ,Oils & Fats,Mini Supermarket,btl,,,1,0,8,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,1
2024-05-01,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,78.0,15.0,3,0,60,42,55.0,Unilever Kenya,nairobi,3,35,0,0
07/11/2024,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,,28.0,3,26,39,3800,4500.0,MEA Fertilisers,,7,5,0,0
2025-11-01,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,66.0,30.0,2,0,34,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,1
2024-02-16,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,46.0,36.0,0,0,10,210,260.0,   ,kiambu,2,15,0,0
2025-02-10,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,16.0,0.0,0,17,33,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
24-03-2026,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,,,3,0,5,120,200.0,,Nairobi ,4,25,0,0
2025-02-18,PRD018,  Drenching Gun Dewormer  ,Veterinary,Agrovet,Btl,108.0,38.0,0,72,142,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-01-20,PRD014,  DAP Fertiliser 50kg  ,fertilisers,Agrovet,bag,78.0,1.0,2,73,148,3800,4500.0,MEA Fertilisers,NAIROB,7,5,0,0
2025-09-02,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,48.0,19.0,1,0,28,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2024-11-30,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,99.0,0.0,2,0,116,380,520.0,Kenya Seed Company,Nakurru,5,15,0,1
2025-05-02,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,,16.0,2,12,106,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2024-06-12,PRD003,  Brookside Milk 500ml  ,Dairy,Mini Supermarket,piece,73.0,27.0,2,0,44,55,70.0,Brookside Dairy Ltd,,2,40,0,0
"May 09, 2024",PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,-22.0,,2,0,14,135,160.0,   ,Kisumu,5,30,0,0
2025-03-12,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,76.0,14.0,2,0,60,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-12-08,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,118.0,3.0,3,0,112,480,,Interchemie Kenya,nairobi,4,8,0,0
2024-05-25,PRD009,  Paracetamol 500mg x10  ,Analgesics,Pharmacy,Strips,96.0,18.0,2,0,76,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,1
2024-01-26,PRD016,Maize Seed 2kg,Seeds,Agrovett,PACK,62.0,1.0,0,0,61,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2024-05-20,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,14.0,12.0,3,0,0,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-03-04,PRD005,  Elianto Cooking Oil 1L  ,Oils & Fats,Mini Supermarket,BOTTLE,,10.0,1,0,22,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
06-10-2025,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,97.0,,3,0,73,42,55.0,Unilever Kenya,,3,35,0,0
2026-04-26,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,86.0,11.0,3,33,105,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,1
2025-11-04,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,24.0,22.0,3,0,0,135,160.0,   ,Kisumu,5,30,0,0
10/30/2024,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,93.0,23.0,2,0,68,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-09-29,PRD014,  DAP Fertiliser 50kg  ,Fertilisers,Agrovett,bag,117.0,10.0,0,0,107,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-12-07,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,94.0,0.0,1,0,93,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2025-07-30,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,,24.0,2,0,37,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-01-04,PRD010,  Amoxicillin 250mg x6  ,Antibiotics,Pharmacy,Strips,87.0,34.0,3,23,73,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,1
2026-01-21,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,59.0,40.0,2,0,17,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-07-11,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,59.0,10.0,1,25,73,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-11-13,PRD017,Newcastle Vaccine 100dos,veterinary,Agrovett,VIAL,50.0,20.0,1,40,69,250,400.0,Interchemie Kenya,,4,10,0,0
2025-11-03,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,34.0,30.0,2,44,46,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2024-03-16,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,113.0,32.0,3,0,78,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,1
2025-07-27,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,7.0,,0,0,3,35,60.0,Dawa Ltd,nairobi,2,50,0,1
"Feb 28, 2024",PRD016,  Maize Seed 2kg  ,Seeds,Agrovet,PACK,101.0,12.0,2,0,87,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2025-06-22,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,BOTTLE,17.0,6.0,0,37,48,480,650.0,Interchemie Kenya,nairobi,4,8,0,1
2024-12-18,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,Bag,39.0,13.0,1,73,98,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2025-09-28,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,22.0,,1,0,9,230,280.0,Kapa Oil Refineries,nairobi,4,20,0,1
2024-10-06,PRD015,  CAN Fertiliser 50kg  ,Fertilisers,Agrovet,BAG,30.0,14.0,3,0,13,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,1,1
2024-08-30,PRD017,Newcastle Vaccine 100dos,veterinary,Agrovet,VIAL,77.0,,2,0,66,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2024-01-04,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,115.0,0.0,0,0,115,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-05-31,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,108.0,6.0,1,47,148,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,1
2026-04-12,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,27.0,6.0,2,0,19,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,1
2024-09-25,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,14.0,3.0,3,0,8,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2024-07-09,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,15.0,12.0,3,0,0,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-09-25,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,117.0,14.0,0,0,103,380,,Kenya Seed Company,Nakurru,5,15,0,0
2025-05-02,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,115.0,17.0,2,0,96,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2024-05-28,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,30.0,19.0,3,0,8,42,55.0,,nairobi,3,35,0,0
2024-02-23,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,35.0,28.0,2,0,5,120,,Medipharm Ltd,Nairobi ,4,25,0,0
2024-10-08,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,118.0,25.0,1,0,92,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-09-04,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,42.0,9.0,2,0,31,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2026-01-05,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,45.0,15.0,0,47,77,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-01-01,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,91.0,34.0,0,0,57,18,30.0,Shelys Pharmaceuticals,,2,60,0,0
2026-02-24,PRD020,Earphones Generic,Accessories,Electronics,piece,37.0,30.0,3,0,4,150,300.0,,NAIROBI,2,12,0,0
2026-04-14,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,53.0,8.0,3,0,42,78,,Unga Ltd Nairobi,,3,25,0,0
2024-04-25,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,pcs,94.0,36.0,3,0,55,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-12-05,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,82.0,,3,0,70,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2025-01-05,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,48.0,38.0,3,60,67,18,30.0,,Nairobi ,2,60,0,1
2025-12-03,PRD020,Earphones Generic,Accessories,Electronics,pcs,16.0,5.0,3,0,8,150,300.0,   ,NAIROBI,2,12,0,0
2024-01-12,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,21.0,,0,0,10,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2024-03-02,PRD020,Earphones Generic,Accessories,Electronics,PCS,36.0,7.0,0,0,29,150,300.0,,NAIROBI,2,12,0,1
2025-06-14,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,24.0,17.0,0,0,7,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,1
2026-03-31,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,90.0,-6.0,1,0,83,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2026-02-16,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,Pcs,97.0,22.0,3,0,72,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2025-10-26,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,bottle,59.0,20.0,0,0,39,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,1
2025-06-13,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,10.0,3.0,1,0,6,78,,,NAIROBI,3,25,0,0
2024-11-26,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,90.0,30.0,0,0,60,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2024-07-04,PRD020,Earphones Generic,Accessories,Electronics,PCS,51.0,35.0,3,0,13,150,,,,2,12,0,0
2025-03-25,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,15.0,4.0,0,0,11,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2024-12-22,PRD020,Earphones Generic,Accessories,Electronics,PCS,46.0,17.0,1,0,28,150,300.0,,NAIROBI,2,12,0,1
2024-09-26,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,5.0,2.0,0,0,3,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2025-06-22,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,68.0,9.0,0,0,59,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,1
2024-08-29,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,16.0,-0.0,3,0,13,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2025-02-25,PRD019,Infinix Charger 33W,accessories,Electronics,piece,50.0,8.0,3,0,39,380,650.0,Luthuli Ave Wholesale,nairobi,2,10,0,0
2024-12-12,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,43.0,23.0,3,0,17,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-03-05,PRD012,  Dettol Antiseptic 100ml  ,Antiseptics,Pharmacy,Bottle,71.0,13.0,2,0,56,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2024-08-20,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,pcs,63.0,26.0,1,0,36,55,70.0,Brookside Dairy Ltd,KIAMBU ,2,40,0,0
31-Jul-2025,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,46.0,11.0,0,0,35,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2025-01-21,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,20.0,11.0,0,6,15,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
01/07/2026,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,111.0,16.0,3,0,92,250,400.0,,Nairob,4,10,0,0
24-03-2024,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,64.0,3.0,3,0,58,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,1
2024-07-25,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,29.0,10.0,2,0,17,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-12-22,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,Pack,28.0,14.0,1,0,13,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,1
2025-01-22,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,38.0,21.0,3,0,14,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2024-09-03,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,80.0,-12.0,1,0,67,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2024-08-17,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,81.0,11.0,3,0,60,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,1
2024-11-06,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,73.0,26.0,3,0,44,78,95.0,   ,NAIROBI,3,25,0,0
2024-09-24,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,Btl,119.0,31.0,0,0,88,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-11-25,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,41.0,39.0,1,0,1,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2026-03-28,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,9.0,6.0,2,0,1,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,1
2026-03-01,PRD008,  Royco Mchuzi Mix 75g  ,SEASONINGS,Mini Supermarket,Pack,,0.0,0,0,10,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2026-04-29,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Sup.,BAG,68.0,15.0,2,0,51,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
08/03/2024,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,112.0,23.0,3,16,102,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,1
2024-08-20,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,33.0,18.0,1,0,-5,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2024-07-03,PRD020,Earphones Generic,Accessories,Electronics,PCS,10.0,2.0,1,0,7,150,300.0,,NAIROBI,2,12,0,0
22-01-2026,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,69.0,7.0,2,0,60,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2026-04-14,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,61.0,19.0,2,0,40,380,520.0,Kenya Seed Company,nakurru,5,15,0,0
2025-08-10,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,80.0,12.0,3,0,65,380,520.0,Kenya Seed Company,Nakurru,5,15,0,1
2026-01-11,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,,20.0,2,0,69,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,1
27/11/2025,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,55.0,36.0,3,0,16,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2024-10-21,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,,5.0,0,0,42,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2025-03-11,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Sup.,Pack,37.0,30.0,3,42,46,42,55.0,   ,nairobi,3,35,0,0
2025-09-08,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,53.0,33.0,0,0,20,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2025-01-28,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,37.0,23.0,3,45,56,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-02-17,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,80.0,13.0,0,0,67,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-07-27,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,120.0,27.0,1,0,92,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,1
2025-05-17,PRD008,Royco Mchuzi Mix 75g,Seasonings,mini supermarket,Pack,10.0,3.0,0,0,7,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2025-03-12,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,103.0,25.0,2,0,76,145,,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2024-03-29,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,,36.0,3,0,54,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
04/13/2024,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,103.0,-4.0,0,0,99,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,1
2026-04-15,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,98.0,,0,0,81,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2026-02-12,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,92.0,26.0,0,13,79,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-12-11,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,53.0,10.0,3,21,61,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2026-01-05,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,109.0,0.0,3,0,106,3800,,MEA Fertilisers,NAIROB,7,5,0,0
2024-12-03,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,31.0,10.0,0,0,21,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
15/09/2025,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,101.0,38.0,0,0,63,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-12-13,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,97.0,18.0,3,0,66,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,1
2024-11-10,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,14.0,10.0,0,0,14,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,1
2024-02-13,PRD002,Pembe Unga 1kg,FLOUR & GRAINS,Mini Supermarket,BAG,81.0,,2,0,46,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2024-02-09,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,9.0,4.0,3,30,32,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2025-02-16,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,80.0,24.0,2,0,49,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,1,1
2025-05-14,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,108.0,19.0,2,23,110,35,1791.2797569936133,Dawa Ltd,Nairobi,2,50,0,0
2024-04-17,PRD014,DAP Fertiliser 50kg,Fertilisers,agrovet,bag,74.0,15.0,1,52,110,3800,,MEA Fertilisers,Nairob,7,5,0,0
2024-09-07,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,,14.0,0,62,71,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2024-01-10,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,105.0,29.0,2,0,74,3200,3900.0,MEA Fertilisers,,7,5,0,0
2025-12-09,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,55.0,10.0,1,0,44,78,95.0,Unga Ltd Nairobi,,3,25,0,0
2024-08-06,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,PACK,42.0,39.0,0,0,3,42,55.0,Unilever Kenya,,3,35,0,0
2024-12-09,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Packs,11.0,11.0,2,0,0,35,,,nairobi,2,50,0,0
2026-04-28,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Sup.,Pack,95.0,3.0,1,0,91,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-03-27,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,11.0,5.0,3,55,58,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-05-12,PRD007,Omo Washing Powder 1kg,Detergents,MINI SUPERMARKET,pack,34.0,14.0,1,2,21,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,1
2025-03-31,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,53.0,34.0,1,0,18,135,160.0,Mumias Sugar Distributor,,5,30,0,0
2024-09-16,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,16.0,7.0,0,0,-8,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-10-06,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,,29.0,0,0,62,480,650.0,Interchemie Kenya,nairobi,4,8,0,1
2025-07-25,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,101.0,29.0,0,0,72,3200,3900.0,   ,Nairobi,7,5,0,0
2024-10-29,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,107.0,,3,0,65,380,520.0,Kenya Seed Company,nakurru,5,15,0,0
2024-04-15,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,5.0,0.0,0,60,65,145,175.0,Unga Ltd Nairobi,NAIROBI ,3,30,0,0
2024-12-19,PRD013,Malaria RDT Kit,Diagnostics,Pharamcy,PCS,33.0,18.0,2,0,13,120,200.0,Medipharm Ltd,,4,25,0,0
2026-03-25,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,60.0,4.0,0,67,123,250,400.0,   ,nairob,4,10,0,0
2025-07-26,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,72.0,14.0,0,57,115,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,1
